Action_Label,open_fist
Fs_Hz,250
Total_Samples,1250

Sample_Index,Raw_EMG,Envelope
0,488.0,535.6333333333333
1,529.0,535.8
2,539.0,535.6
3,505.0,535.5333333333333
4,474.0,535.4333333333333
5,482.0,535.3333333333334
6,523.0,535.2666666666667
7,539.0,535.1333333333333
8,500.0,535.2333333333333
9,475.0,535.1666666666666
10,483.0,535.2
11,522.0,535.1333333333333
12,541.0,535.1
13,504.0,535.1
14,473.0,534.8
15,482.0,534.5333333333333
16,515.0,534.2
17,528.0,533.7666666666667
18,509.0,533.7333333333333
19,476.0,533.7333333333333
20,483.0,533.9666666666667
21,521.0,533.8333333333334
22,543.0,533.7666666666667
23,506.0,533.9666666666667
24,473.0,534.1
25,484.0,533.8333333333334
26,523.0,534.1333333333333
27,542.0,534.3666666666667
28,504.0,534.3666666666667
29,475.0,534.0333333333333
30,486.0,534.1
31,518.0,533.7333333333333
32,541.0,533.8
33,511.0,533.6
34,482.0,533.3333333333334
35,487.0,533.1666666666666
36,520.0,533.0666666666667
37,540.0,533.1
38,510.0,532.7666666666667
39,480.0,532.6
40,486.0,532.5
41,527.0,532.6666666666666
42,542.0,532.7
43,507.0,532.6
44,478.0,532.4333333333333
45,487.0,532.2666666666667
46,525.0,532.6
47,546.0,533.2
48,509.0,533.2
49,476.0,533.2
50,489.0,533.0
51,527.0,533.2
52,545.0,533.2666666666667
53,505.0,533.3
54,470.0,533.4
55,464.0,534.0666666666667
56,515.0,533.8
57,550.0,534.0666666666667
58,518.0,534.0
59,486.0,533.6333333333333
60,495.0,533.3333333333334
61,534.0,533.8666666666667
62,547.0,534.0666666666667
63,508.0,534.1666666666666
64,474.0,534.4333333333333
65,485.0,534.5
66,515.0,534.3333333333334
67,545.0,534.5
68,513.0,534.4666666666667
69,476.0,534.6
70,487.0,534.5666666666667
71,527.0,534.5666666666667
72,543.0,534.6
73,505.0,534.6666666666666
74,472.0,534.8666666666667
75,481.0,535.0666666666667
76,512.0,534.6333333333333
77,543.0,534.5333333333333
78,517.0,534.6
79,480.0,534.4666666666667
80,490.0,534.4333333333333
81,530.0,534.5333333333333
82,546.0,534.5666666666667
83,506.0,534.5333333333333
84,474.0,534.4
85,486.0,533.6666666666666
86,526.0,534.0333333333333
87,550.0,534.0333333333333
88,499.0,534.2666666666667
89,470.0,534.8
90,488.0,535.0333333333333
91,538.0,535.1666666666666
92,558.0,535.5333333333333
93,513.0,535.4333333333333
94,478.0,535.3
95,487.0,535.2333333333333
96,528.0,535.6666666666666
97,538.0,535.4333333333333
98,504.0,535.6666666666666
99,483.0,535.4333333333333
100,491.0,535.3
101,527.0,535.3
102,544.0,535.3333333333334
103,509.0,535.2
104,477.0,535.0333333333333
105,483.0,534.9666666666667
106,527.0,535.4666666666667
107,547.0,535.6
108,507.0,535.6
109,478.0,535.6666666666666
110,489.0,535.7
111,527.0,535.6
112,544.0,535.5333333333333
113,518.0,535.5333333333333
114,479.0,535.3666666666667
115,487.0,535.3333333333334
116,529.0,535.4333333333333
117,548.0,535.3666666666667
118,508.0,535.0666666666667
119,482.0,534.6666666666666
120,489.0,534.6333333333333
121,529.0,534.3333333333334
122,546.0,533.9333333333333
123,508.0,534.0333333333333
124,481.0,533.9333333333333
125,489.0,533.8666666666667
126,531.0,533.9666666666667
127,546.0,534.2333333333333
128,509.0,534.0666666666667
129,474.0,534.3666666666667
130,492.0,534.3333333333334
131,536.0,534.6333333333333
132,554.0,534.9666666666667
133,514.0,534.9333333333333
134,479.0,534.8666666666667
135,490.0,534.6333333333333
136,530.0,534.7333333333333
137,550.0,534.8333333333334
138,507.0,534.8333333333334
139,476.0,534.9
140,490.0,534.8666666666667
141,531.0,535.0
142,548.0,535.1333333333333
143,511.0,534.9666666666667
144,478.0,535.0
145,486.0,535.0333333333333
146,520.0,534.7333333333333
147,548.0,534.7333333333333
148,518.0,534.8
149,481.0,534.8333333333334
150,489.0,534.8333333333334
151,525.0,534.7
152,548.0,534.7666666666667
153,512.0,534.6333333333333
154,479.0,534.7
155,489.0,534.7
156,530.0,534.6666666666666
157,547.0,534.7
158,509.0,534.7
159,470.0,534.8333333333334
160,484.0,535.1
161,533.0,535.0
162,553.0,534.9666666666667
163,509.0,535.0
164,475.0,535.1333333333333
165,481.0,535.4333333333333
166,530.0,535.4333333333333
167,547.0,535.3333333333334
168,510.0,535.2333333333333
169,487.0,534.8666666666667
170,500.0,534.5333333333333
171,537.0,534.7333333333333
172,553.0,534.9
173,511.0,534.9
174,477.0,534.9333333333333
175,490.0,534.8
176,529.0,535.1
177,552.0,535.2333333333333
178,512.0,535.0333333333333
179,483.0,534.9666666666667
180,494.0,534.8
181,533.0,535.0666666666667
182,549.0,535.1
183,515.0,535.2
184,492.0,534.7666666666667
185,497.0,534.5
186,535.0,534.6666666666666
187,558.0,535.0333333333333
188,517.0,535.1
189,482.0,534.7
190,493.0,534.4
191,531.0,534.3333333333334
192,551.0,534.2666666666667
193,516.0,534.3
194,485.0,533.9666666666667
195,494.0,533.5333333333333
196,533.0,533.6333333333333
197,550.0,533.7333333333333
198,512.0,533.6666666666666
199,479.0,533.9333333333333
200,491.0,534.2333333333333
201,531.0,534.0333333333333
202,549.0,533.9
203,514.0,533.9333333333333
204,484.0,533.7
205,492.0,533.6333333333333
206,530.0,533.6666666666666
207,555.0,533.7666666666667
208,514.0,533.8333333333334
209,477.0,534.0333333333333
210,493.0,534.0666666666667
211,535.0,534.1333333333333
212,553.0,534.2666666666667
213,515.0,534.2666666666667
214,480.0,534.6666666666666
215,489.0,534.9333333333333
216,529.0,534.7333333333333
217,548.0,534.4
218,506.0,534.4333333333333
219,480.0,534.5
220,490.0,534.6
221,527.0,534.4666666666667
222,546.0,534.3
223,508.0,534.3
224,480.0,534.4666666666667
225,492.0,534.5333333333333
226,525.0,534.2666666666667
227,545.0,534.1
228,513.0,534.1333333333333
229,476.0,534.2333333333333
230,479.0,534.6333333333333
231,521.0,534.3
232,545.0,534.1666666666666
233,506.0,534.3
234,469.0,534.8
235,478.0,535.2666666666667
236,519.0,534.9
237,543.0,534.5
238,511.0,534.4666666666667
239,477.0,534.4666666666667
240,484.0,534.7666666666667
241,523.0,534.3666666666667
242,541.0,533.9666666666667
243,502.0,534.2
244,470.0,534.5333333333333
245,487.0,534.6
246,529.0,534.6
247,548.0,534.6
248,509.0,534.5
249,474.0,534.7
250,483.0,534.9333333333333
251,521.0,534.7333333333333
252,543.0,534.6333333333333
253,505.0,534.7333333333333
254,472.0,535.0
255,482.0,535.3333333333334
256,523.0,535.2666666666667
257,546.0,535.3
258,509.0,535.3666666666667
259,476.0,535.3666666666667
260,483.0,535.2333333333333
261,523.0,535.3
262,542.0,535.2
263,512.0,535.0
264,478.0,534.7
265,484.0,534.5
266,525.0,534.7
267,542.0,534.6666666666666
268,509.0,534.7333333333333
269,478.0,534.7
270,493.0,534.4
271,535.0,534.8
