Action_Label,lifting_cup_7s
Fs_Hz,250
Total_Samples,1750

Sample_Index,Raw_EMG,Envelope
0,510.0,522.4666666666667
1,529.0,522.5333333333333
2,532.0,523.0333333333333
3,508.0,522.6666666666666
4,493.0,522.6666666666666
5,511.0,522.6666666666666
6,526.0,522.7
7,522.0,523.0
8,495.0,523.4
9,489.0,523.6666666666666
10,513.0,523.6333333333333
11,530.0,523.6333333333333
12,527.0,523.7
13,506.0,523.5333333333333
14,498.0,523.2666666666667
15,510.0,523.1
16,526.0,523.3
17,522.0,523.2
18,492.0,523.7333333333333
19,492.0,523.9
20,512.0,523.8333333333334
21,519.0,523.5333333333333
22,521.0,523.4333333333333
23,504.0,523.3666666666667
24,496.0,523.3
25,511.0,523.2333333333333
26,533.0,523.8
27,530.0,523.9333333333333
28,505.0,523.7333333333333
29,498.0,523.6
30,514.0,523.6
31,527.0,523.5333333333333
32,521.0,523.1666666666666
33,507.0,523.2
34,499.0,523.0
35,512.0,522.9666666666667
36,528.0,523.0333333333333
37,524.0,523.1
38,504.0,522.8
39,492.0,522.7
40,509.0,522.7666666666667
41,525.0,522.6
42,516.0,522.2333333333333
43,506.0,522.2333333333333
44,494.0,522.3666666666667
45,507.0,522.4666666666667
46,523.0,522.3666666666667
47,531.0,522.6666666666666
48,513.0,522.0333333333333
49,498.0,521.8333333333334
50,513.0,521.8666666666667
51,527.0,522.1333333333333
52,524.0,522.2333333333333
53,503.0,522.2666666666667
54,499.0,522.1666666666666
55,512.0,522.1333333333333
56,527.0,521.9333333333333
57,521.0,521.6333333333333
58,507.0,521.5666666666667
59,498.0,521.5666666666667
60,512.0,521.5
61,528.0,521.5333333333333
62,524.0,521.6333333333333
63,499.0,521.9
64,496.0,522.0
65,511.0,522.0333333333333
66,522.0,521.8333333333334
67,525.0,521.8666666666667
68,504.0,521.8666666666667
69,495.0,521.7666666666667
70,513.0,521.7
71,526.0,521.7333333333333
72,519.0,521.8333333333334
73,502.0,521.9666666666667
74,490.0,522.1
75,514.0,522.0
76,531.0,522.2666666666667
77,526.0,522.1
78,499.0,522.5
79,494.0,522.6333333333333
80,515.0,522.7
81,531.0,522.8333333333334
82,528.0,522.9666666666667
83,508.0,522.8
84,484.0,523.3
85,504.0,523.5666666666667
86,530.0,523.6666666666666
87,528.0,523.9
88,509.0,523.8333333333334
89,506.0,523.5666666666667
90,505.0,523.8
91,527.0,523.7666666666667
92,527.0,523.8666666666667
93,508.0,523.5666666666667
94,495.0,523.6
95,509.0,523.6666666666666
96,527.0,523.8333333333334
97,520.0,523.6666666666666
98,494.0,524.0
99,499.0,523.8666666666667
100,518.0,524.0333333333333
101,529.0,524.1333333333333
102,525.0,524.3333333333334
103,507.0,524.1666666666666
104,500.0,523.8333333333334
105,515.0,523.8666666666667
106,528.0,523.7666666666667
107,524.0,523.7
108,503.0,523.5666666666667
109,496.0,523.5
110,516.0,523.5333333333333
111,539.0,523.8
112,529.0,523.8333333333334
113,503.0,524.0
114,493.0,523.7
115,511.0,523.4666666666667
116,533.0,523.5666666666667
117,532.0,523.7
118,508.0,523.7333333333333
119,485.0,524.4333333333333
120,511.0,524.2333333333333
121,527.0,524.2333333333333
122,530.0,524.3333333333334
123,513.0,524.2333333333333
124,495.0,524.2333333333333
125,509.0,524.2333333333333
126,527.0,524.2333333333333
127,526.0,524.4333333333333
128,503.0,524.1333333333333
129,497.0,524.2
130,509.0,524.1
131,535.0,524.3
132,532.0,524.5333333333333
133,514.0,524.4333333333333
134,501.0,524.4
135,512.0,524.3
136,526.0,524.2333333333333
137,524.0,524.2333333333333
138,502.0,524.2666666666667
139,494.0,524.3333333333334
140,509.0,524.3
141,525.0,523.8333333333334
142,526.0,523.7333333333333
143,507.0,523.6
144,495.0,523.5333333333333
145,506.0,523.7
146,525.0,523.4333333333333
147,525.0,523.2
148,504.0,523.3333333333334
149,493.0,523.0666666666667
150,507.0,523.2
151,525.0,523.1333333333333
152,523.0,522.9
153,503.0,523.1666666666666
154,494.0,523.2
155,511.0,523.1333333333333
156,525.0,523.0666666666667
157,525.0,523.0333333333333
158,506.0,522.9333333333333
159,491.0,523.1333333333333
160,489.0,523.8
161,529.0,523.6
162,534.0,523.6666666666666
163,513.0,523.6333333333333
164,507.0,523.4333333333333
165,520.0,523.7
166,536.0,524.0333333333333
167,532.0,524.3
168,509.0,524.0666666666667
169,492.0,524.1333333333333
170,510.0,524.1
171,527.0,524.1666666666666
172,520.0,523.9666666666667
173,504.0,524.0666666666667
174,497.0,524.0
175,508.0,523.9333333333333
176,526.0,523.9666666666667
177,527.0,524.0333333333333
178,510.0,523.8333333333334
179,501.0,523.5666666666667
180,507.0,523.5666666666667
181,525.0,523.5666666666667
182,519.0,523.4333333333333
183,502.0,523.4666666666667
184,496.0,523.4
185,513.0,523.4
186,530.0,523.5666666666667
187,527.0,523.6333333333333
188,509.0,523.5333333333333
189,493.0,523.4666666666667
190,507.0,522.8666666666667
191,533.0,523.0
192,537.0,523.1
193,517.0,523.2333333333333
194,501.0,523.4333333333333
195,513.0,523.2
196,531.0,523.0333333333333
197,529.0,522.9333333333333
198,506.0,523.0333333333333
199,493.0,523.0
200,506.0,523.1333333333333
201,528.0,523.1666666666666
202,523.0,523.2666666666667
203,502.0,523.3333333333334
