Action_Label,lifting_cup_7s
Fs_Hz,250
Total_Samples,1750

Sample_Index,Raw_EMG,Envelope
0,514.0,519.1333333333333
1,517.0,519.1666666666666
2,511.0,519.0333333333333
3,503.0,518.8333333333334
4,504.0,518.7333333333333
5,505.0,518.8666666666667
6,514.0,518.9
7,507.0,518.9
8,500.0,518.8
9,506.0,518.8
10,515.0,518.7333333333333
11,518.0,518.8333333333334
12,504.0,518.9333333333333
13,502.0,518.8
14,504.0,518.8666666666667
15,520.0,518.9333333333333
16,521.0,518.9666666666667
17,509.0,518.9666666666667
18,499.0,518.7666666666667
19,500.0,518.6333333333333
20,514.0,518.4666666666667
21,522.0,518.4666666666667
22,514.0,518.5333333333333
23,508.0,518.3666666666667
24,510.0,518.0666666666667
25,513.0,518.0666666666667
26,518.0,518.1
27,511.0,518.0333333333333
28,504.0,517.9666666666667
29,507.0,517.9333333333333
30,514.0,517.9333333333333
31,516.0,517.9
32,507.0,518.0333333333333
33,499.0,518.1666666666666
34,504.0,518.1666666666666
35,511.0,517.9666666666667
36,517.0,518.0666666666667
37,508.0,518.0333333333333
38,502.0,517.9666666666667
39,503.0,518.0666666666667
40,515.0,518.0666666666667
41,515.0,517.9666666666667
42,509.0,517.8
43,504.0,517.7333333333333
44,507.0,517.6333333333333
45,516.0,517.5
46,520.0,517.4666666666667
47,509.0,517.4666666666667
48,503.0,517.3333333333334
49,509.0,517.0333333333333
50,512.0,516.9666666666667
51,520.0,516.9
52,512.0,516.8333333333334
53,504.0,516.9666666666667
54,508.0,517.0333333333333
55,516.0,517.1333333333333
56,516.0,517.0666666666667
57,506.0,517.2333333333333
58,499.0,517.4
59,507.0,517.4
60,514.0,517.4
61,515.0,517.3666666666667
62,509.0,517.3
63,503.0,517.1666666666666
64,510.0,516.9666666666667
65,519.0,517.1666666666666
66,522.0,517.3333333333334
67,503.0,517.5
68,505.0,517.4
69,502.0,517.4333333333333
70,516.0,517.4666666666667
71,518.0,517.5666666666667
72,514.0,517.5333333333333
73,507.0,517.4333333333333
74,510.0,517.3333333333334
75,518.0,517.4
76,518.0,517.3333333333334
77,502.0,517.5666666666667
78,501.0,517.6333333333333
79,506.0,517.7333333333333
