Action_Label,open_fist
Fs_Hz,250
Total_Samples,1250

Sample_Index,Raw_EMG,Envelope
0,517.0,538.1333333333333
1,465.0,538.7
2,462.0,539.4666666666667
3,516.0,539.0666666666667
4,562.0,539.3333333333334
5,524.0,539.6
6,474.0,539.6
7,474.0,539.9666666666667
8,523.0,539.8333333333334
9,549.0,539.8333333333334
10,512.0,539.7333333333333
11,476.0,539.6333333333333
12,474.0,539.8
13,511.0,539.4333333333333
14,550.0,539.1666666666666
15,524.0,539.3333333333334
16,479.0,539.2333333333333
17,478.0,539.2
18,529.0,539.4333333333333
19,551.0,539.1666666666666
20,517.0,539.2666666666667
21,477.0,538.8666666666667
22,482.0,538.7
23,521.0,538.4333333333333
24,552.0,538.1666666666666
25,521.0,538.2333333333333
26,475.0,538.0333333333333
27,474.0,538.0666666666667
28,518.0,538.1333333333333
29,552.0,538.3
30,519.0,538.3666666666667
31,476.0,538.0
32,482.0,537.3333333333334
33,526.0,537.6666666666666
34,557.0,537.5
35,521.0,537.4
36,478.0,537.2666666666667
37,479.0,537.1
38,524.0,537.1333333333333
39,562.0,537.5666666666667
40,517.0,537.7333333333333
41,478.0,537.6666666666666
42,486.0,537.2666666666667
43,528.0,537.7666666666667
44,560.0,538.1
45,524.0,538.1
46,475.0,538.2333333333333
47,480.0,538.1666666666666
48,528.0,538.1333333333333
49,567.0,538.6666666666666
50,528.0,539.0333333333333
51,478.0,539.0
52,481.0,539.0333333333333
53,523.0,539.1
54,560.0,539.3666666666667
55,526.0,539.5333333333333
56,477.0,539.4666666666667
57,476.0,539.4
58,520.0,539.4666666666667
59,552.0,539.4666666666667
60,523.0,539.6
61,480.0,539.4666666666667
62,483.0,539.4333333333333
63,530.0,539.5666666666667
64,566.0,539.8666666666667
65,528.0,540.1
66,479.0,540.0666666666667
67,481.0,540.0
68,526.0,540.0666666666667
69,552.0,539.7333333333333
70,516.0,539.7
71,477.0,539.7333333333333
72,483.0,539.8333333333334
73,526.0,539.7666666666667
74,557.0,539.6666666666666
75,525.0,539.7
76,479.0,539.5666666666667
77,475.0,539.7333333333333
78,519.0,539.4333333333333
79,555.0,539.0333333333333
80,524.0,538.9
81,477.0,538.9333333333333
82,478.0,539.0333333333333
83,521.0,538.9666666666667
84,553.0,538.7333333333333
85,515.0,538.3666666666667
86,472.0,538.5333333333333
87,477.0,538.5
88,524.0,538.6333333333333
89,557.0,538.8
90,517.0,538.6
91,465.0,539.1
92,475.0,539.3666666666667
93,526.0,539.2333333333333
94,559.0,539.0
95,522.0,538.8
96,470.0,539.1
97,476.0,539.2666666666667
98,516.0,538.9333333333333
99,554.0,539.0
100,519.0,539.1
101,475.0,539.1666666666666
102,481.0,539.2333333333333
103,525.0,539.2
104,556.0,539.1666666666666
105,519.0,538.9666666666667
106,476.0,539.0666666666667
107,476.0,539.0333333333333
108,519.0,539.0333333333333
109,553.0,538.9666666666667
110,520.0,538.8333333333334
111,477.0,538.8333333333334
112,478.0,538.8333333333334
113,523.0,538.9
114,556.0,539.0
115,516.0,539.0333333333333
116,478.0,538.8333333333334
117,477.0,538.8333333333334
118,520.0,538.7
119,554.0,538.6
120,520.0,538.7
121,472.0,538.4666666666667
122,476.0,538.4333333333333
123,521.0,538.2666666666667
124,548.0,537.9
125,513.0,537.6
126,473.0,537.5
127,474.0,537.5666666666667
128,516.0,537.5666666666667
129,546.0,537.3
130,515.0,537.1666666666666
131,468.0,537.4
132,479.0,537.4666666666667
133,526.0,537.5
134,562.0,537.7
135,519.0,537.7
136,472.0,537.8333333333334
137,472.0,537.9666666666667
138,518.0,537.9333333333333
139,559.0,538.1333333333333
140,520.0,538.1333333333333
141,470.0,538.3666666666667
142,475.0,538.4666666666667
143,523.0,538.4666666666667
144,556.0,538.4666666666667
145,519.0,538.5666666666667
146,473.0,538.7333333333333
147,474.0,538.8333333333334
148,518.0,538.7666666666667
149,556.0,538.8333333333334
150,523.0,538.9333333333333
151,475.0,538.8333333333334
152,476.0,538.8333333333334
153,525.0,538.9666666666667
154,555.0,539.2
155,520.0,539.4333333333333
156,475.0,539.3666666666667
157,474.0,539.3666666666667
158,514.0,539.3
159,556.0,539.6333333333333
160,520.0,539.8
161,471.0,539.7
162,476.0,539.8
163,517.0,539.5
164,550.0,539.1
165,516.0,539.0
166,470.0,539.0666666666667
167,475.0,538.9666666666667
168,517.0,538.9333333333333
169,550.0,538.6333333333333
170,513.0,538.4
171,465.0,538.5666666666667
172,474.0,538.6
173,521.0,538.5333333333333
174,555.0,538.5
175,518.0,538.4666666666667
176,471.0,538.5333333333333
177,477.0,538.4333333333333
178,522.0,538.5666666666667
179,554.0,538.5
180,516.0,538.2666666666667
181,472.0,538.3666666666667
182,479.0,538.2666666666667
183,523.0,538.2
184,552.0,538.1
185,511.0,537.8666666666667
186,466.0,538.1666666666666
187,483.0,537.8666666666667
188,530.0,538.4
189,558.0,538.4666666666667
190,519.0,538.4333333333333
191,475.0,538.3
192,477.0,538.2666666666667
193,524.0,538.5
194,556.0,538.7
195,522.0,538.9
196,478.0,538.6333333333333
197,482.0,538.4
198,525.0,538.6666666666666
199,556.0,538.8666666666667
200,519.0,539.0666666666667
201,477.0,538.6666666666666
202,479.0,538.5
203,521.0,538.5
204,555.0,538.5
205,523.0,538.6666666666666
206,480.0,538.3666666666667
207,481.0,538.2333333333333
208,519.0,538.1333333333333
